id,mintime
823,291
824,291
825,311
826,292
827,310
828,311
829,310
830,308
831,310
832,305
833,258
834,252
835,258
836,283
837,258
838,284
839,283
840,259
841,283
842,283
843,259
844,260
845,284
846,283
847,250
848,259
849,259
850,283
851,284
852,252
853,257
854,258
855,256
856,285
857,258
858,284
859,284
860,284
861,283
862,283
863,284
864,284
865,259
866,283
867,283
868,283
869,283
870,284
871,284
872,284
873,265
874,247
875,277
876,280
877,272
878,280
879,290
880,280
881,291
882,280
883,290
884,280
885,310
886,286
887,280
888,293
889,279
890,282
891,280
892,280
893,291
894,291
895,281
896,311
897,285
898,311
899,280
900,276
901,311
902,312
903,312
904,292
905,314
906,312
907,311
908,312
909,296
910,311
911,311
912,311
913,311
914,290
915,295
916,265
917,267
918,309
919,290
920,311
921,219
922,284
923,258
924,258
925,258
926,250
927,257
928,257
929,257
930,258
931,258
932,256
933,258
934,257
935,258
936,257
937,257
938,258
939,256
940,258
941,257
942,256
943,258
944,258
945,250
946,258
947,280
948,282
949,282
950,282
951,280
952,280
953,281
954,280
955,280
956,292
957,281
958,290
959,282
960,281
961,280
962,282
963,281
964,280
965,292
966,291
967,280
968,310
969,280
970,268
971,292
972,311
973,290
974,290
975,311
976,291
977,292
978,312
979,310
980,311
981,311
982,292
983,288
984,292
985,311
986,318
987,292
988,310
989,312
990,313
991,310
992,307
993,257
994,283
995,256
996,255
997,256
998,255
999,256
1000,255
