id,mintime
783,17168
784,17118
785,17142
786,17195
787,17110
788,17044
789,17132
790,17173
791,18086
792,17685
793,17505
794,17183
795,17188
796,17185
797,17258
798,17834
799,17826
800,17950
801,17986
802,17785
803,17814
804,17523
805,17804
806,17780
807,17743
808,17836
809,17799
810,17821
811,17860
812,17779
813,17764
814,17714
815,17871
816,17760
817,17792
818,17791
819,17749
820,17864
821,17892
822,17761
823,17737
824,17828
825,17789
826,17361
827,17180
828,17154
829,17013
830,16999
831,17170
832,17117
833,17183
834,17220
835,17218
836,17157
837,17124
838,17000
839,16979
840,16980
841,17098
842,17080
843,17096
844,17174
845,17785
846,17750
847,17155
848,17239
849,17283
850,17320
851,17253
852,17210
853,17137
854,17285
855,17268
856,17182
857,17220
858,17348
859,17821
860,17852
861,17756
862,17231
863,17022
864,17232
865,17141
866,17088
867,17306
868,17216
869,17219
870,17154
871,17179
872,17031
873,17177
874,17076
875,17211
876,17170
877,17222
878,17129
879,17174
880,17263
881,17251
882,17250
883,17206
884,17102
885,17088
886,16998
887,17128
888,17239
889,17037
890,17004
891,17086
892,17137
893,17044
894,17164
895,17185
896,17179
897,17105
898,17153
899,17162
900,17133
901,17157
902,17082
903,17124
904,17189
905,17288
906,17138
907,17223
908,17242
909,17174
910,17085
911,17066
912,17019
913,16990
914,17023
915,17076
916,17107
917,17248
918,17049
919,17092
920,17115
921,17050
922,17159
923,17179
924,17230
925,17158
926,17152
927,17220
928,17115
929,17153
930,17164
931,17184
932,17232
933,17078
934,17180
935,17162
936,17167
937,17220
938,17197
939,17222
940,17198
941,17092
942,17273
943,17129
944,17131
945,16946
946,17080
947,17025
948,17229
949,17155
950,17057
951,17205
952,17165
953,17690
954,17220
955,17215
956,17098
957,17070
958,17163
959,17223
960,17158
961,17213
962,17203
963,17243
964,17233
965,17201
966,17280
967,17187
968,17155
969,17225
970,17137
971,17213
972,17630
973,17601
974,18089
975,18376
976,18325
977,18369
978,18310
979,18376
980,18404
981,18395
982,18332
983,18276
984,18286
985,18129
986,18429
987,18302
988,18413
989,18406
990,17052
991,17114
992,17102
993,17436
994,17526
995,17527
996,17801
997,17575
998,17542
999,17872
1000,17810
