id,mintime
484,257
485,256
486,256
487,257
488,221
489,254
490,224
491,227
492,256
493,224
494,223
495,222
496,238
497,234
498,223
499,223
500,222
501,223
502,222
503,221
504,226
505,256
506,222
507,223
508,224
509,223
510,222
511,224
512,255
513,223
514,225
515,257
516,222
517,221
518,222
519,223
520,228
521,224
522,222
523,221
524,223
525,223
526,223
527,224
528,220
529,223
530,223
531,222
532,223
533,222
534,233
535,221
536,222
537,221
538,223
539,223
540,224
541,222
542,223
543,224
544,221
545,223
546,222
547,221
548,225
549,223
550,227
551,224
552,223
553,223
554,222
555,224
556,223
557,227
558,257
559,222
560,224
561,225
562,224
563,221
564,256
565,223
566,222
567,222
568,226
569,226
570,222
571,223
572,222
573,221
574,223
575,221
576,222
577,256
578,256
579,254
580,254
581,255
582,255
583,255
584,255
585,255
586,255
587,255
588,254
589,255
590,256
591,254
592,255
593,255
594,255
595,260
596,255
597,256
598,255
599,254
600,258
601,256
602,254
603,260
604,257
605,255
606,256
607,261
608,254
609,255
610,255
611,254
612,254
613,256
614,255
615,256
616,287
617,255
618,257
619,255
620,267
621,258
622,286
623,257
624,261
625,259
626,258
627,286
628,257
629,286
630,260
631,259
632,264
633,256
634,255
635,292
636,257
637,256
638,257
639,255
640,291
641,261
642,263
643,268
644,260
645,256
646,254
647,257
648,256
649,256
650,256
651,289
652,259
653,257
654,257
655,288
656,256
657,256
658,257
659,289
660,289
661,255
662,255
663,255
664,257
665,256
666,256
667,256
668,257
669,255
670,256
671,256
672,256
673,226
674,233
675,231
676,221
677,257
678,258
679,261
680,257
681,261
682,257
683,291
684,257
685,257
686,261
687,291
688,260
689,261
690,234
691,254
692,289
693,288
694,257
695,289
696,289
697,290
698,289
699,288
700,257
701,289
702,289
703,258
704,258
705,260
706,259
707,258
708,257
709,257
710,290
711,290
712,258
713,258
714,289
715,258
716,228
717,289
718,289
719,288
720,289
721,289
722,290
723,290
724,291
725,290
726,289
727,262
728,288
729,289
730,263
731,233
732,244
733,237
734,235
735,252
736,266
737,235
738,287
739,287
740,288
741,259
742,287
743,287
744,287
745,287
746,288
747,288
748,288
749,287
750,287
751,288
752,288
753,287
754,287
755,287
756,287
757,288
758,287
759,287
760,255
761,287
762,258
763,266
764,291
765,261
766,290
767,261
768,290
769,260
770,260
771,292
772,260
773,292
774,292
775,261
776,259
777,293
778,259
779,291
780,290
781,256
782,290
783,260
784,292
785,261
786,256
787,292
788,252
789,286
790,287
791,285
792,285
793,286
794,286
795,286
796,255
797,285
798,285
799,254
800,286
801,257
802,256
803,257
804,253
805,286
806,285
807,253
808,252
809,286
810,254
811,275
812,253
813,258
814,226
815,260
816,225
817,226
818,293
819,262
820,260
821,256
822,256
823,262
824,292
825,262
826,226
827,227
828,226
829,224
830,291
831,225
832,225
833,225
834,262
835,258
836,292
837,260
838,234
839,287
840,252
841,251
842,254
843,254
844,286
845,286
846,254
847,257
848,253
849,254
850,255
851,261
852,218
853,231
854,260
855,258
856,258
857,257
858,260
859,260
860,258
861,291
862,257
863,267
864,287
865,256
866,257
867,256
868,256
869,257
870,287
871,257
872,256
873,261
874,254
875,286
876,253
877,255
878,256
879,256
880,257
881,256
882,256
883,256
884,287
885,287
886,286
887,286
888,265
889,286
890,286
891,287
892,286
893,256
894,286
895,287
896,287
897,285
898,288
899,287
900,288
901,288
902,287
903,258
904,287
905,287
906,289
907,287
908,259
909,286
910,259
911,286
912,286
913,266
914,267
915,290
916,288
917,290
918,290
919,289
920,290
921,289
922,291
923,289
924,290
925,233
926,234
